,当前学区房价格,教育花费(千元/年),时间成本(分钟),占有教育资源,学校,学区,教育花费效率,时间成本效率,学区内教育资源占有差别,西城区教育资源占有差别,小区,户数
31,141382.10874683567,108.83515552,9.416666666666666,22.000000000000004,青年湖小学,广安门外学区,-0.027363911298007623,-2.928571428571429,-10.567545485343057,-12.296814256511336,源屋曲,589
32,138663.9293699735,113.79623904,21.016666666666666,38.66666666666666,阜成门外第一小学,展览路学区,0.13670134321989932,-0.5095541401273891,6.608232779791059,4.369852410155318,阜成门南大街小区,1402
33,139488.52080853088,136.07097983999998,15.766666666666667,28.666666666666668,北京市第十五中学附属小学,陶然亭-白纸坊学区,0.0320801285028318,-1.3177470775770457,1.4040896350808403,-5.630147589844672,黑窑厂西里小区,870
34,131778.8079185957,129.73426144,8.15,52.666666666666664,中古友谊小学,月坛学区,0.23658427444011604,0.41322314049586717,11.07511032115714,18.369852410155325,三里河北街3号院,1166
35,133065.87263572455,118.80183168,13.4,39.33333333333333,北京小学广内分校,广安门内-牛街学区,0.1365374557214492,-0.7509386733416776,5.243934705200154,5.036519076821989,槐柏树街北里,872
36,118283.65239762928,90.4553568,21.883333333333336,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.17705347326506704,-0.48929663608562735,6.099121181323596,4.369852410155318,车站西街13号院,444
37,153369.06479540878,157.74235488,28.683333333333334,46.0,育翔小学,德胜学区,0.14576015658757083,-0.11655011655011663,8.722037402499765,11.70318574348866,德胜佳苑,541
38,143130.50587648986,139.90498848,22.600000000000005,38.66666666666666,五路通小学,德胜学区,0.10893094599425535,-0.4737231680236866,1.3887040691664225,4.369852410155318,双旗杆东里(西区),540
39,116627.83096905785,108.20359072000001,16.216666666666665,35.333333333333336,康乐里小学,广安门内-牛街学区,0.11016963046053144,-0.8677685950413223,1.2439347052001608,1.036519076821996,长椿街小区,1018
40,203706.78156111072,210.04772255999993,25.583333333333332,42.666666666666664,北京第一实验小学前门分校,大栅栏-椿树-天桥学区,0.09060500469863059,-0.2614379084967322,17.389666220545884,8.369852410155325,东北园,99
41,116874.62273341049,118.26876095999997,14.699999999999998,46.0,育民小学,月坛学区,0.19959041372591904,-0.22805017103762848,4.408443654490476,11.70318574348866,西便门外大街10号院,441
42,90182.37835838845,74.97873215999999,23.333333333333332,18.0,西城区实验小学,陶然亭-白纸坊学区,-0.1048291670851028,-1.3476702508960574,-9.262577031585828,-16.29681425651134,天缘公寓,368
43,125086.14762662827,121.77219872,40.53333333333333,28.666666666666668,顺城街第一小学,长安街学区,0.03623549489878007,-0.5109188298310673,-0.07304743245531142,-5.630147589844672,宣武门东大街小区,991
44,149265.06479540878,152.27553759999998,12.15,46.0,育翔小学,德胜学区,0.1514158519670507,-0.2762430939226521,8.722037402499765,11.70318574348866,新街口外大街28号院,11
45,84712.08852811834,109.60684992,24.683333333333334,22.000000000000004,华嘉小学,金融街学区,-0.027148926646877593,-1.111111111111111,-17.83123450669311,-12.296814256511336,砖塔胡同78号院,160
46,144563.81158555896,116.32645887999998,8.3,28.666666666666668,北京第二实验小学玉桃园分校,新街口学区,0.03811583557333493,-2.515212981744422,-21.523580494321973,-5.630147589844672,玉桃园(一区),537
47,131026.16430239116,92.50465248,21.216666666666665,18.0,红莲小学,广安门外学区,-0.08218130300749106,-1.4826498422712935,-14.56754548534306,-16.29681425651134,马连道中里(二区),726
48,119964.44635367324,95.4439504,4.95,10.0,椿树馆小学,广安门外学区,-0.1744769895209818,-8.082191780821917,-22.56754548534306,-24.29681425651134,广安苑小区,400
49,117177.83096905785,108.74056672,17.366666666666667,35.333333333333336,康乐里小学,广安门内-牛街学区,0.1095619882298586,-0.8100289296046287,1.2439347052001608,1.036519076821996,长椿街西里,111
50,115604.80791859569,115.40326176,23.483333333333334,52.666666666666664,中古友谊小学,月坛学区,0.2691788442175983,0.14245014245014223,11.07511032115714,18.369852410155325,铁道部第三住宅区,535
51,131250.3015784102,100.19610143999999,16.716666666666665,38.0,进步小学,展览路学区,0.15012833853132287,-0.6813627254509019,5.941566113124402,3.7031857434886604,车公庄北里28号楼,75
52,110698.08814859822,98.36705247999998,4.183333333333334,8.0,白纸坊小学,陶然亭-白纸坊学区,-0.19160644408683555,-10.081300813008129,-19.262577031585828,-26.29681425651134,白广路东里,328
53,177921.57009949273,145.18257280000003,3.4166666666666665,27.999999999999996,三义里小学,广安门外学区,0.02491292196351258,-6.400000000000002,-4.567545485343064,-6.296814256511343,马连道北街10号院,96
54,161973.06479540875,166.14261216,21.483333333333334,46.0,育翔小学,德胜学区,0.13784837403800418,-0.1557632398753895,8.722037402499765,11.70318574348866,中骏天宸,120
55,115789.0662631755,87.35806816,4.7,39.33333333333333,北京小学天宁寺分校,广安门外学区,0.19304629309496468,-2.16606498194946,6.765787847990268,5.036519076821989,天宁寺北里,611
56,118127.57009949263,88.26449472,19.466666666666665,27.999999999999996,三义里小学,广安门外学区,0.04335688343274207,-1.1006018916595017,-4.567545485343064,-6.296814256511343,馨莲茗园,525
57,154412.5579886667,126.82287520000001,11.4,38.66666666666666,展览路第一小学,展览路学区,0.12127546249367815,-0.9425625920471292,6.608232779791059,4.369852410155318,扣钟北里(西区),525
58,115336.65239762928,87.57814176,20.9,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.18373923093343134,-0.5124099279423544,6.099121181323596,4.369852410155318,车站西街17号院,1215
59,128540.55798866664,103.02352415999998,20.45,38.66666666666666,展览路第一小学,展览路学区,0.15277117500759388,-0.5237315875613754,6.608232779791059,4.369852410155318,朝阳庵社区,826
60,117729.87263572452,102.36898816000001,4.1,39.33333333333333,北京小学广内分校,广安门内-牛街学区,0.16119733601554437,-2.4896265560165993,5.243934705200154,5.036519076821989,西便门内大街97号院,346
61,114803.57009949263,83.55920703999999,7.183333333333334,27.999999999999996,三义里小学,广安门外学区,0.046183399027408,-3.004694835680752,-4.567545485343064,-6.296814256511343,马连道北里,498
62,145366.50587648986,140.62804,8.633333333333333,38.66666666666666,五路通小学,德胜学区,0.10832153918098385,-1.2475633528265122,1.3887040691664225,4.369852410155318,黄寺大街24号院,1515
63,141491.21254315655,142.37467648,6.733333333333333,18.666666666666668,北京第二实验小学德胜校区,德胜学区,-0.04580450698955278,-4.611528822055138,-18.611295930833567,-15.630147589844672,教场口街6号院,699
64,133116.52080853088,129.8498688,8.55,28.666666666666668,北京市第十五中学附属小学,陶然亭-白纸坊学区,0.03376477147975651,-2.440944881889764,1.4040896350808403,-5.630147589844672,凯迪尚府,250
65,122145.65239762928,94.22590464000001,19.116666666666667,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.1689949653483451,-0.5604203152364279,6.099121181323596,4.369852410155318,车站西街15号院,1140
66,141459.6227334105,140.81158816,5.05,46.0,育民小学,月坛学区,0.16482731212692658,-0.6711409395973159,4.408443654490476,11.70318574348866,西便门外大街西里,832
67,160721.3928502744,154.39650624,13.483333333333333,24.666666666666668,西什库小学,什刹海学区,0.0,-1.8407960199004978,-16.335830212234715,-9.630147589844672,西四东大街,31
68,117068.38652461341,93.29547167999999,19.783333333333335,30.666666666666668,宣武回民小学,广安门内-牛街学区,0.07324909780844209,-0.9475465313028764,-3.422731961466507,-3.630147589844672,法源寺西里,899
69,136289.8079185957,134.13844095999997,4.983333333333333,52.666666666666664,中古友谊小学,月坛学区,0.22809616747136566,0.6802721088435364,11.07511032115714,18.369852410155325,三里河一区(西区),72
70,117307.38652461341,93.52881215999999,13.5,30.666666666666668,宣武回民小学,广安门内-牛街学区,0.07304102851304384,-1.3913043478260871,-3.422731961466507,-3.630147589844672,似海怡家,552
71,116876.63096905785,87.38442879999998,2.683333333333333,25.33333333333333,北京小学广外分校,广安门外学区,0.008771787998599583,-9.230769230769235,-7.234212152009732,-8.963480923178011,马连道中里(一区),1573
72,98186.09117890128,112.02128927999998,18.116666666666667,35.333333333333336,陶然亭小学,陶然亭-白纸坊学区,0.1059903535826219,-0.7763401109057301,8.070756301747508,1.036519076821996,儒福里小区,259
73,85634.3605527692,58.74603424000001,3.6,18.0,北京市西城外国语学校附属小学,展览路学区,-0.14075734219968564,-8.909952606635072,-14.058433886875598,-16.29681425651134,物华大厦,320
74,239164.3928502744,215.46922752,21.399999999999995,12.0,鸦儿胡同小学,什刹海学区,-0.062065330099216914,-1.7513682564503523,-29.002496878901383,-22.29681425651134,西海北沿四合院,9
75,206816.56727539646,205.70074431999998,5.5,10.0,炭儿胡同小学,大栅栏-椿树-天桥学区,-0.07547783046554851,-7.2615384615384615,-15.27700044612078,-24.29681425651134,东琉璃厂四合院,31
76,133584.92936997348,108.83750976,24.95,38.66666666666666,阜成门外第一小学,展览路学区,0.14365706385359134,-0.42895442359249375,6.608232779791059,4.369852410155318,南营房小区,115
77,129351.87263572452,115.17577920000002,24.0,39.33333333333333,北京小学广内分校,广安门内-牛街学区,0.14130746898971616,-0.418118466898955,5.243934705200154,5.036519076821989,相来家园,417
78,75191.56727539642,78.65262432,25.133333333333336,10.0,炭儿胡同小学,大栅栏-椿树-天桥学区,-0.21802872278046379,-1.5701929474384562,-15.27700044612078,-24.29681425651134,宣武永安路小区,643
79,183451.30476948546,174.05528416,2.1666666666666665,18.666666666666668,力学小学,长安街学区,-0.0368840175066458,-14.720000000000002,-10.073047432455311,-15.630147589844672,力学胡同小区,508
80,109614.38652461341,86.01798240000001,19.316666666666666,30.666666666666668,宣武回民小学,广安门内-牛街学区,0.08039147173824948,-0.9705372616984402,-3.422731961466507,-3.630147589844672,凌云居,496
81,131022.38652461341,105.45904096,3.3666666666666667,30.666666666666668,宣武回民小学,广安门内-牛街学区,0.06377832968350645,-5.685279187817259,-3.422731961466507,-3.630147589844672,泰和嘉苑,290
82,102870.08814859822,92.18441951999999,23.2,8.0,白纸坊小学,陶然亭-白纸坊学区,-0.20626751385282396,-1.7880317231434752,-19.262577031585828,-26.29681425651134,建功北里(二区),438
83,139686.09627838407,131.37643167999997,11.583333333333334,28.666666666666668,北京第二实验小学白云路分校,月坛学区,0.03333521352827024,-1.7971014492753625,-12.924889678842856,-5.630147589844672,真武庙二里,580
84,135383.65239762934,105.69042879999999,4.066666666666666,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.14845097431173793,-2.67782426778243,6.099121181323596,4.369852410155318,远见名苑(二期),387
85,115631.57009949263,85.8276,24.266666666666666,27.999999999999996,三义里小学,广安门外学区,0.04477614613501255,-0.8821502412129568,-4.567545485343064,-6.296814256511343,丽阳四季,480
86,109070.37835838845,91.95946432,6.433333333333334,18.0,西城区实验小学,陶然亭-白纸坊学区,-0.08273735104162581,-4.934383202099737,-9.262577031585828,-16.29681425651134,建功南里,688
87,141369.09627838407,134.47957824,21.116666666666667,28.666666666666668,北京第二实验小学白云路分校,月坛学区,0.03249486343295359,-0.98256735340729,-12.924889678842856,-5.630147589844672,白云观北里小区,854
88,129772.62273341049,130.86133632,21.233333333333334,46.0,育民小学,月坛学区,0.17855428608457669,-0.15760441292356195,4.408443654490476,11.70318574348866,铁二区(南区),504
89,117431.43235476148,96.43824576000002,22.649999999999995,18.0,新世纪实验小学,大栅栏-椿树-天桥学区,-0.07838061348503667,-1.3884785819793208,-7.2770004461207805,-16.29681425651134,禄长街头条19号院,453
90,100912.93852811835,146.13879168,21.899999999999995,35.333333333333336,西单小学,金融街学区,0.07915565160365647,-0.6417112299465242,-4.497901173359779,1.036519076821996,华荣公寓,1
91,137688.81158555893,111.07425887999999,21.566666666666666,28.666666666666668,北京第二实验小学玉桃园分校,新街口学区,0.040123959409588336,-0.9619860356865788,-21.523580494321973,-5.630147589844672,如意里,1289
92,158776.30157841026,125.61028576,10.616666666666667,38.0,进步小学,展览路学区,0.11672654733876082,-1.0759493670886078,5.941566113124402,3.7031857434886604,北礼士路75号院,755
93,102174.87263572452,87.18233055999998,3.75,39.33333333333333,北京小学广内分校,广安门内-牛街学区,0.1934938640893385,-2.7272727272727293,5.243934705200154,5.036519076821989,广信嘉园,440
94,102915.09117890128,116.63830656,21.916666666666668,35.333333333333336,陶然亭小学,陶然亭-白纸坊学区,0.10134108467778903,-0.6412213740458015,8.070756301747508,1.036519076821996,姚家井小区,625
95,154552.10118360774,159.44172640000002,6.033333333333334,22.000000000000004,北京市第十三中学附属小学,什刹海学区,-0.01801089563367871,-4.593837535014004,-19.00249687890138,-12.296814256511336,刘海胡同,112
96,112139.63096905785,82.75960096,6.466666666666666,25.33333333333333,北京小学广外分校,广安门外学区,0.009340155257201424,-3.759791122715406,-7.234212152009732,-8.963480923178011,西环景苑,385
97,130574.59951223465,161.31763872000002,22.066666666666666,18.666666666666668,北京市第八中学附属小学,陶然亭-白纸坊学区,-0.04001749065273053,-1.3949962092494315,-8.59591036491916,-15.630147589844672,中信禧园南区(中信城三期),921
98,89005.08852811834,113.79819167999999,22.666666666666668,22.000000000000004,华嘉小学,金融街学区,-0.02603785464337856,-1.210332103321033,-17.83123450669311,-12.296814256511336,砖塔胡同小区,28
99,113101.43235476148,90.75078015999999,6.316666666666666,18.0,新世纪实验小学,大栅栏-椿树-天桥学区,-0.08399735324205541,-5.026737967914439,-7.2770004461207805,-16.29681425651134,天桥南里,312
100,132246.21254315655,134.80859808,13.65,18.666666666666668,北京第二实验小学德胜校区,德胜学区,-0.04861236093491075,-2.2604422604422605,-18.611295930833567,-15.630147589844672,安德路小区,297
101,148790.21254315655,150.96083616,20.716666666666665,18.666666666666668,北京第二实验小学德胜校区,德胜学区,-0.04298682915880669,-1.4862681744749597,-18.611295930833567,-15.630147589844672,塔院胡同小区,192
102,163859.39587648984,138.23938656,22.966666666666665,49.333333333333336,北京西城区师范学校附属小学,德胜学区,0.19444591025129004,0.0,12.055370735833101,15.036519076821996,六铺炕(三区),1032
103,163412.80791859567,162.07916832,18.316666666666666,52.666666666666664,中古友谊小学,月坛学区,0.1858045726913047,0.18281535648994487,11.07511032115714,18.369852410155325,南沙沟小区,461
104,118314.44635367324,95.2930224,29.933333333333334,10.0,椿树馆小学,广安门外学区,-0.1747908200395222,-1.3176996091568955,-22.56754548534306,-24.29681425651134,椿树馆街35号院,210
105,196427.49861950518,197.67091392000006,22.649999999999995,42.00000000000001,厂桥小学,什刹海学区,0.09304603598698417,-0.3249630723781387,0.9975031210986245,7.7031857434886675,四环胡同小区,23
106,121287.65239762928,91.92822208000001,2.8833333333333333,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.17381583167355422,-3.809523809523814,6.099121181323596,4.369852410155318,小红庙,1374
107,132612.93852811833,177.08813567999997,26.95,35.333333333333336,西单小学,金融街学区,0.0643714480977533,-0.5210918114143921,-4.497901173359779,1.036519076821996,宏汇园小区,1036
108,119487.38652461341,95.65718976000001,23.899999999999995,30.666666666666668,宣武回民小学,广安门内-牛街学区,0.07119634441287427,-0.7837648705388385,-3.422731961466507,-3.630147589844672,报国寺1号院,185
109,112418.88165509175,109.59903935999999,20.3,38.66666666666666,宣武师范学校附属第一小学,陶然亭-白纸坊学区,0.14254319966339074,-0.527617477328937,11.40408963508083,4.369852410155318,华龙美钰,702
110,140765.21254315655,143.12586816,22.5,18.666666666666668,北京第二实验小学德胜校区,德胜学区,-0.045543331433921364,-1.3680297397769516,-18.611295930833567,-15.630147589844672,人定湖西里,1088
111,133745.14762662826,130.2261536,48.416666666666664,28.666666666666668,顺城街第一小学,长安街学区,0.03365786425557165,-0.4275862068965518,-0.07304743245531142,-5.630147589844672,佳慧雅园,192
112,117408.57009949263,87.56252064,22.05,27.999999999999996,三义里小学,广安门外学区,0.04375640666429194,-0.9711684370257968,-4.567545485343064,-6.296814256511343,马连道西里小区,645
113,160367.81158555901,133.21622016,23.899999999999995,28.666666666666668,北京第二实验小学玉桃园分校,新街口学区,0.03283182174050112,-0.8677396780965713,-21.523580494321973,-5.630147589844672,熙府桃园,456
114,112125.08814859822,101.22026111999999,23.133333333333336,8.0,白纸坊小学,陶然亭-白纸坊学区,-0.18552105844606986,-1.7932031814895153,-19.262577031585828,-26.29681425651134,新安中里,906
115,111984.57009949263,82.26696096,21.116666666666667,27.999999999999996,三义里小学,广安门外学区,0.047025345272161026,-1.0142630744849448,-4.567545485343064,-6.296814256511343,太平里,674
116,137776.65239762934,109.48676256,23.7,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.14270633639260152,-0.4516584333098099,6.099121181323596,4.369852410155318,红居街10号院,632
117,116390.65239762928,88.60718304000001,20.333333333333332,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.18129083024309112,-0.5267489711934162,6.099121181323596,4.369852410155318,远见国际公寓,1378
118,122790.38652461341,98.88197472,18.183333333333334,30.666666666666668,宣武回民小学,广安门内-牛街学区,0.06857238880430347,-1.0313075506445673,-3.422731961466507,-3.630147589844672,春风胡同小区,684
119,130950.2661310135,132.99224128000003,5.3,89.33333333333333,黄城根小学官园分校,新街口学区,0.5317587079547335,7.66773162939297,39.14308617234469,55.03651907682199,官园公寓,121
120,124746.10874683563,92.59309599999999,4.333333333333333,22.000000000000004,青年湖小学,广安门外学区,-0.0328367206216674,-6.431372549019607,-10.567545485343057,-12.296814256511336,考拉社区,702
121,186193.56727539646,185.56609695999998,4.916666666666667,10.0,炭儿胡同小学,大栅栏-椿树-天桥学区,-0.08420267961230875,-8.137931034482758,-15.27700044612078,-24.29681425651134,桐梓胡同小区,4
122,113106.87263572452,97.8554608,5.1,39.33333333333333,北京小学广内分校,广安门内-牛街学区,0.16961123175198237,-1.9933554817275763,5.243934705200154,5.036519076821989,核桃园南里,228
123,136950.6309690579,108.44307647999999,24.166666666666668,25.33333333333333,北京小学广外分校,广安门外学区,0.006868612353983709,-0.9965397923875434,-7.234212152009732,-8.963480923178011,信和嘉园,556
124,144564.92936997354,119.55750336,22.383333333333336,38.66666666666666,阜成门外第一小学,展览路学区,0.12942075488490568,-0.4783258594917792,6.608232779791059,4.369852410155318,万明园小区,1292
125,139613.81158555896,112.95367488000001,20.4,28.666666666666668,北京第二实验小学玉桃园分校,新街口学区,0.039381523072780575,-1.0172272354388845,-21.523580494321973,-5.630147589844672,新街口西里(二区),810
126,117870.71985794674,88.58375136000001,19.416666666666668,20.0,登莱小学,广安门内-牛街学区,-0.06044861836420267,-1.5172413793103448,-14.089398628133175,-14.29681425651134,白广路6号院,1197
127,156579.30157841026,124.92531072000001,18.066666666666666,38.0,进步小学,展览路学区,0.11743073339735542,-0.6302131603336424,5.941566113124402,3.7031857434886604,五栋大楼,848
128,136959.83096905786,127.32412896,24.966666666666665,35.333333333333336,康乐里小学,广安门内-牛街学区,0.09200087287852164,-0.5626255860683188,1.2439347052001608,1.036519076821996,康乐里小区,1000
129,176136.3605527692,148.56494688,20.483333333333334,18.0,北京市西城外国语学校附属小学,展览路学区,-0.048597330317555636,-1.5359477124183005,-14.058433886875598,-16.29681425651134,锦官苑,1084
130,113734.88165509175,110.88387647999998,23.149999999999995,38.66666666666666,宣武师范学校附属第一小学,陶然亭-白纸坊学区,0.1407025609802165,-0.4624277456647405,11.40408963508083,4.369852410155318,右内西街甲10号院,1096
131,116591.38652461341,92.82976704000002,17.516666666666666,30.666666666666668,宣武回民小学,广安门内-牛街学区,0.0736679300068385,-1.0707456978967496,-3.422731961466507,-3.630147589844672,牛街春风社区,1406
132,116371.65239762928,87.12863296,7.483333333333333,38.66666666666666,北京第二实验小学广外分校,广安门外学区,0.18482962540319986,-1.441441441441443,6.099121181323596,4.369852410155318,红居斜街小区,291
133,119359.2661310135,123.13571615999997,16.616666666666667,89.33333333333333,黄城根小学官园分校,新街口学区,0.5786596032798146,2.4193548387096766,39.14308617234469,55.03651907682199,国英园小区,572
134,122069.63096905785,92.45445855999999,3.85,25.33333333333333,北京小学广外分校,广安门外学区,0.008223218419302911,-6.3716814159292054,-7.234212152009732,-8.963480923178011,红莲北里,936
135,124555.10874683563,92.40661888,2.45,22.000000000000004,青年湖小学,广安门外学区,-0.0329122950318369,-11.549295774647886,-10.567545485343057,-12.296814256511336,鸭子桥北里,945
136,137442.55798866664,111.7147248,20.966666666666665,38.66666666666666,展览路第一小学,展览路学区,0.13953739891731406,-0.5107741420590588,6.608232779791059,4.369852410155318,北露园,1195
137,129152.2661310135,132.69681792,22.95,89.33333333333333,黄城根小学官园分校,新街口学区,0.5330536486786748,1.7492711370262388,39.14308617234469,55.03651907682199,富国里小区,1177
138,165122.39285027437,157.23329056,6.366666666666666,24.666666666666668,西什库小学,什刹海学区,0.0,-3.9257294429708227,-16.335830212234715,-9.630147589844672,华裕园,296
139,157197.09627838404,148.47277119999998,7.466666666666666,28.666666666666668,北京第二实验小学白云路分校,月坛学区,0.029178003585439767,-2.7990970654627545,-12.924889678842856,-5.630147589844672,汽南小区,1120
140,125992.93852811835,169.16489728,7.383333333333334,35.333333333333336,西单小学,金融街学区,0.06760395439109493,-1.917808219178082,-4.497901173359779,1.036519076821996,京畿道小区,786
141,113411.5208085309,110.6114832,21.533333333333335,28.666666666666668,北京市第十五中学附属小学,陶然亭-白纸坊学区,0.0403110874339908,-0.9634809634809635,1.4040896350808403,-5.630147589844672,双槐里小区,1219
142,107728.5208085309,103.60305664000002,6.383333333333334,28.666666666666668,北京市第十五中学附属小学,陶然亭-白纸坊学区,0.04337460657323355,-3.2804232804232805,1.4040896350808403,-5.630147589844672,信建里小区,760
143,104263.37835838845,87.26629408000001,5.45,18.0,西城区实验小学,陶然亭-白纸坊学区,-0.08785443908808346,-5.838509316770186,-9.262577031585828,-16.29681425651134,荣宁园,612
144,108047.63096905785,80.95449952,21.033333333333335,25.33333333333333,北京小学广外分校,广安门外学区,0.009582495529999563,-1.145584725536993,-7.234212152009732,-8.963480923178011,三义东里,1070
145,131700.21254315655,132.81552736,3.733333333333333,18.666666666666668,北京第二实验小学德胜校区,德胜学区,-0.04941023638797859,-8.401826484018267,-18.611295930833567,-15.630147589844672,安德馨居,652
